permitnum,comment_n_rows,comment_max_cycle,comment_n_distinct_cycles,comment_n_review_types,comment_n_subjects,comment_has_structural,comment_has_eca,comment_has_fire,comment_has_design_review,comment_has_geotech,comment_avg_length,comment_repeated_correction_rate,comment_unresolved_rate,comment_partial_rate,comment_resubmit_rate,comment_tfidf_23,comment_tfidf_23_44,comment_tfidf_44,comment_tfidf_area,comment_tfidf_building,comment_tfidf_code,comment_tfidf_drainage,comment_tfidf_floor,comment_tfidf_new,comment_tfidf_note,comment_tfidf_permit,comment_tfidf_plan,comment_tfidf_plans,comment_tfidf_project,comment_tfidf_proposed,comment_tfidf_provide,comment_tfidf_required,comment_tfidf_review,comment_tfidf_seattle,comment_tfidf_shall,comment_tfidf_sheet,comment_tfidf_site,comment_tfidf_smc,comment_tfidf_smc_23,comment_tfidf_src,comment_tfidf_stormwater,comment_tfidf_tree,comment_tfidf_trees,comment_tfidf_update,comment_tfidf_wall
7050266-CN,10,1,1,3,7,0,0,0,0,0,372.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24735537095617158,0.19585562151118893,0.2833529763973228,0.0,0.0,0.0,0.25761013663803833,0.0,0.26388072102516685,0.1584633742096648,0.18878249639428998,0.22588245953717534,0.21375298116018104,0.21802580526367035,0.10149827344362299,0.2500726310016537,0.0,0.3117317086529516,0.26239662456558555,0.15667836121899292,0.0,0.2922488404533858,0.0,0.28464477067974264,0.19072007613016767,0.0,0.11380628094094922
7050338-CN,12,1,1,5,8,0,0,0,0,0,531.0833333333334,0.0,0.0,0.0,0.08333333333333333,0.12661217160004587,0.08785636112498314,0.08380898262396431,0.1202924834008125,0.14679303287934958,0.16456945540717052,0.2727688316196586,0.13066083644987636,0.21940562458378754,0.14513981456098046,0.0,0.22172342770698036,0.14720948768026504,0.20762080923469675,0.1692980321619958,0.19777758258248856,0.14370950648744457,0.128802048020824,0.18742847236965365,0.1884371550388528,0.24038444145935986,0.25635308361337217,0.14555124425859114,0.128802048020824,0.19402141616956556,0.3051284150633586,0.2849159701110675,0.25998187162811626,0.12270719976212133,0.0
7050653-CN,79,2,2,7,21,0,0,0,0,0,514.7341772151899,0.0,0.0,0.0,0.02531645569620253,0.17112886081084905,0.18572373624043184,0.17716779051762793,0.1763115715745106,0.11845524109706868,0.1603582320638892,0.21850903641186817,0.14415368132679937,0.17047632937248267,0.19671001484313108,0.10377652401643765,0.22947408752418272,0.1405272854690008,0.13506909277850276,0.17797473874280478,0.18777942698986494,0.1903949248764228,0.14753812192366816,0.16272601918922358,0.15819749098493474,0.21716406149639905,0.18512354140602705,0.17577649210529322,0.17111052083964054,0.17288955035776932,0.272191875425687,0.22731480657156886,0.19630761395356097,0.15672264393686988,0.24388710369062186
7050717-CN,34,2,2,7,17,0,1,0,0,1,366.2352941176471,0.0,0.0,0.0,0.11764705882352941,0.11776926654937399,0.08172025707031196,0.0779555574250172,0.17244367103711644,0.23676562107529597,0.20509490533244032,0.08612550064470886,0.1873070840438295,0.1952323590039733,0.13500289341812877,0.15913019001620918,0.227249521672735,0.23743732992723837,0.1750787454056642,0.06599095414629515,0.217623218736756,0.21036031637297975,0.27910641043368456,0.217623218736756,0.0,0.06580408861422736,0.25117080199733227,0.2130562308582772,0.1198061966221279,0.16503772557433094,0.0,0.28198613934180716,0.2510734309156136,0.21552864028137886,0.13433428184192567
7050783-CN,12,1,1,2,8,0,0,0,0,0,384.3333333333333,0.0,0.0,0.0,0.16666666666666666,0.10733737585493339,0.0,0.12029866182167075,0.17266675154920022,0.21070540253856823,0.2916184123929136,0.0,0.23246263783689558,0.0,0.32785257288125774,0.0,0.16316331001241163,0.2966151394563555,0.23093680761616875,0.1724220620072261,0.229959740709316,0.0,0.10919387658059376,0.26903314784902455,0.0,0.362009492268768,0.10111599878413337,0.0,0.0,0.40263580452440967,0.0,0.0,0.0,0.0,0.12243507769681337
7050786-CN,24,2,2,6,10,0,0,0,0,0,334.3333333333333,0.0,0.0,0.0,0.041666666666666664,0.15661087841800975,0.18399854596836573,0.17552207653991225,0.0,0.16657361649747,0.23984205360160693,0.1564512100686307,0.0,0.1855375120024235,0.1448423397939874,0.0,0.17482901210051494,0.14690777096539037,0.1755718362207469,0.1485829835255687,0.18704432387590864,0.24362150351557307,0.1285380587127274,0.22765464965986276,0.18805093917549665,0.18422658504740172,0.2070990529606137,0.18060910757980078,0.1285380587127274,0.1256337670354354,0.28856929762021866,0.2772327934892552,0.2693724724942683,0.07232431043299717,0.2507633702387755
7050789-CN,29,2,2,6,15,0,0,0,0,0,521.8620689655172,0.0,0.0,0.0,0.13793103448275862,0.16994721125662218,0.18921911601831456,0.18050214467613893,0.13079212442149568,0.1408101625125961,0.14853096912966668,0.21996876211614713,0.10079969869805275,0.21069420162973249,0.2012832398791859,0.1319805301677584,0.20947809539576945,0.188585604704705,0.205162487987464,0.16123569413205732,0.17105090794162178,0.16268183046844623,0.17288660788812066,0.17105090794162178,0.20119182955187193,0.22802590965770586,0.21436243915360337,0.15762206297568615,0.1400444401363925,0.19490657566568592,0.2353945768164415,0.24878528282893303,0.2005657933861692,0.17217143438011145,0.11141512327356916
7050799-CN,38,2,2,7,19,0,1,0,0,1,355.8157894736842,0.0,0.0,0.0,0.2631578947368421,0.18990632723526082,0.22311660872123917,0.21283804318773245,0.18042739041566686,0.19594125567182985,0.20057603901649784,0.08422789317768663,0.2068001787433009,0.18093995641522082,0.17563579909832527,0.12555651702290174,0.17049680944934786,0.24072641193153954,0.14635367127723026,0.1540042127257226,0.20169367293170104,0.13072726909562515,0.265259983949234,0.17049680944934786,0.2005400932310652,0.06435422383573307,0.20488184762624043,0.2083619522584916,0.18057420671408395,0.21625020899637168,0.0,0.2290225778967871,0.23649597666165767,0.06592589349373165,0.13137448788552364
7050836-CN,3,1,1,2,3,0,0,0,0,0,406.3333333333333,0.0,0.0,0.0,0.0,0.19030430114721805,0.0,0.0,0.3061303224828243,0.17800864322827784,0.4899717862026282,0.0,0.1963896429045663,0.18131914010716135,0.0,0.0,0.0,0.0,0.17158004344784666,0.30569649901814083,0.28928115148579664,0.0,0.0,0.5033208511799806,0.0,0.0,0.0,0.17650278764902014,0.0,0.1892215346270192,0.0,0.0,0.0,0.0,0.0
7051472-CN,18,1,1,4,10,0,0,0,0,0,195.27777777777777,0.0,0.0,0.0,0.1111111111111111,0.3066022469566023,0.3319052734405434,0.31661501726675295,0.15426234730338548,0.08970046130018926,0.14974122212029778,0.0,0.20768464021770963,0.15470058250734728,0.186126413291786,0.0,0.2246601167027398,0.18878054948139103,0.0864610210384067,0.1540437390144888,0.2246601167027398,0.08781621833334136,0.0,0.1457718696302258,0.0,0.1903925813404035,0.2155733684750466,0.2620140933543294,0.2873882435220944,0.26619637968775856,0.0,0.0,0.0,0.1950423809241037,0.0
7051542-CN,28,2,2,4,14,0,0,0,0,0,476.4642857142857,0.0,0.0,0.0,0.10714285714285714,0.20773751763263812,0.2144330133040395,0.20455448479634497,0.1514143620973635,0.127421449500885,0.15509221833010484,0.23343961449603,0.14057886466653188,0.1518445066207447,0.1921270630804779,0.16238881749922093,0.22016619791850292,0.0906658204040946,0.1436885649684107,0.16678045468055333,0.16926099056064384,0.1776268318921842,0.19732555835059265,0.1638611523296608,0.19908651039888295,0.20025679687738906,0.16560250683542405,0.20295137423961826,0.20702686986386912,0.09610427532594772,0.2877380846114205,0.24618193446191353,0.2297575337849891,0.13202149395075813,0.0
7051546-CN,39,2,2,6,20,0,0,1,0,0,424.12820512820514,0.0,0.0,0.0,0.3076923076923077,0.2417112721578589,0.0,0.0,0.18590477138113506,0.27548307884034323,0.22291606861598176,0.08224367486227704,0.19136212318183735,0.151017427603061,0.1289180787180637,0.23150707111304628,0.18363556367932085,0.25199858341032,0.16718764250601126,0.20147830964029628,0.20262583500878875,0.23315435849270882,0.11440632342009684,0.18363556367932085,0.2316454641721507,0.13187298543221157,0.14931413545812242,0.22418155073147564,0.24589189562277225,0.23015536985844992,0.0,0.12295540263170131,0.12696764789852402,0.17971345442278167,0.12827960262595658
7051547-CN,32,2,2,7,14,0,0,1,0,0,412.5625,0.0,0.0,0.0,0.125,0.2637373930376498,0.0,0.0,0.19566573411202126,0.2424768815464795,0.18993115731201046,0.0,0.17215761530274099,0.15894662421053102,0.10947137297156082,0.2346860752677971,0.131716833050756,0.23378059271894852,0.16447404909702232,0.17307182132122964,0.16377817842977094,0.21752780451654574,0.18557801527954082,0.21872590276258905,0.23602997886387836,0.06613751405371221,0.11150539000201888,0.25224717757307613,0.26829897894990373,0.0,0.0,0.28834777655886884,0.2203436811465877,0.22375917435372175,0.0
7051551-CN,21,1,1,5,10,0,0,0,0,0,346.6666666666667,0.0,0.0,0.0,0.047619047619047616,0.2557571511952832,0.29067177669671107,0.2772810707217436,0.15126966413544282,0.22249007643663146,0.18127118013216312,0.17337700919005802,0.1796725529978738,0.1516993975945432,0.12950025166618426,0.12315232559682253,0.14294390137855678,0.1747292593828382,0.19233401897934532,0.16518055142992732,0.1764660289516963,0.170574981480563,0.0678753536463975,0.19152027600373858,0.0,0.1647128122976551,0.17547356308383702,0.23720877497255297,0.25606579368443605,0.15831088101272156,0.0924160080588746,0.1530882660292736,0.21029703436436253,0.19049293746599155,0.12885889232052156
7051553-CN,41,2,2,6,11,0,0,0,0,0,297.3414634146341,0.0,0.0,0.0,0.07317073170731707,0.2499040900292682,0.2859259826293418,0.27275390652513815,0.1810012038087859,0.091359057717362,0.15672142849277226,0.1994053988841211,0.14205561519236085,0.11534311399511056,0.12730985842764148,0.0,0.1759751016786156,0.19290372871583478,0.12410994931418119,0.1859608627150926,0.15256704412468114,0.21610804799281172,0.12315269960449494,0.13514133459047126,0.18758502082427903,0.1424055782917594,0.12967532086003736,0.2257169231705296,0.2475759576621956,0.16012692658641706,0.13528247379364539,0.2709299971929007,0.20055187833919835,0.19482745198454707,0.15701578559049145
7051586-CN,13,1,1,3,11,0,0,0,0,0,535.5384615384615,0.0,0.0,0.0,0.23076923076923078,0.1805674134009668,0.18656923855493132,0.17797434211932248,0.271217592883441,0.07077955826210461,0.18209868134226925,0.0,0.3194620870199012,0.07209587359638288,0.21550677722664446,0.23029073769072028,0.23674637216639954,0.2091017667352937,0.06822342702908761,0.21148618727131133,0.22436039702375843,0.11732285264918442,0.16154550727004727,0.16211238626740204,0.2715108122714415,0.22887803941419532,0.1206921367179411,0.16747205203306867,0.1836904964029452,0.2405528246953299,0.0,0.0,0.0,0.15390125495562051,0.1811350357140312
7051637-CN,40,2,2,5,25,0,0,0,0,0,321.675,0.0,0.0,0.0,0.05,0.24926242615385977,0.28136350554604156,0.2684016142414572,0.20622910299184613,0.0,0.17260720822670714,0.0,0.20526801382962373,0.15570923070688653,0.16671968647387325,0.0638152427555617,0.2044604159401416,0.19575710015496325,0.12594574474977094,0.14492237129842725,0.2044604159401416,0.15791862412608507,0.16625190226531492,0.13714030281640016,0.14751191712167833,0.1929959002594003,0.19659097728954722,0.23711383258530147,0.25357365391910647,0.21181278389642383,0.0,0.22816003624380393,0.11189904552737226,0.16713037929822983,0.17423811739007422
7052071-CN,21,2,2,3,6,0,0,0,0,0,294.95238095238096,0.0,0.0,0.0,0.19047619047619047,0.189157936253634,0.22223734124106048,0.21199928191849116,0.10614337400632005,0.17693634555491328,0.3035245494042239,0.0,0.0,0.10644491073235839,0.28845725048499804,0.1217903746861677,0.10030132659223455,0.21993022104158907,0.10072749295780974,0.17946167475727673,0.21049359655617692,0.17321963039136584,0.0,0.26173008427721145,0.3632984938195422,0.25221417446799355,0.0,0.17543956102639097,0.19242960041648718,0.327243710495221,0.0,0.0,0.0,0.10827406525660851,0.0
7052092-CN,16,2,2,3,6,0,0,0,0,0,537.6875,0.0,0.0,0.0,0.0625,0.28833758039373947,0.31946253251955964,0.3047454901854103,0.14350490055444767,0.22695259935243367,0.13929905492111747,0.13269938085479155,0.0,0.18571487687846738,0.1396938559347337,0.14480881735517315,0.19803760010018065,0.16576030055329166,0.14891718607872503,0.17690753441455287,0.18767677061965496,0.20199628094061825,0.06439127058815246,0.09621686832698281,0.0,0.16717575826959483,0.20779722113217994,0.2657246179603839,0.291458105320091,0.06293636273337162,0.0,0.21310642616544703,0.22006045365355165,0.06134430798584659,0.0
7052334-CN,11,2,2,3,5,0,0,0,0,0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22131251017094739,0.4154532100987187,0.0,0.0,0.25633052570153175,0.17654262695067333,0.12290353592703003,0.28257652889920926,0.2219403782349521,0.24256238315979708,0.0,0.21241750321743674,0.10324138141141564,0.0,0.3818541811517849,0.11905374035745733,0.2545194062577579,0.2534394304295146,0.21944032760634535,0.0,0.292516380356422,0.0,0.0,0.0,0.0,0.0
7052529-CN,33,2,2,5,27,0,0,0,0,0,194.12121212121212,0.0,0.0,0.0,0.15151515151515152,0.25892334984224985,0.30420313307401653,0.2901890627781296,0.0723976152602394,0.14958426967652008,0.23878975400874033,0.0,0.1331453231281217,0.18945376591563326,0.07047495937147431,0.0,0.24388855147667393,0.220118242039824,0.14418218702615543,0.12240610782037063,0.1785192351470129,0.18208775281976072,0.16268246725775962,0.1909923829903002,0.0,0.0720903024846888,0.2501619648772011,0.23340932839088202,0.25601331611278727,0.22320436363136065,0.0,0.19880629911128345,0.0,0.2061739604250455,0.14716713225557934
7052535-CN,22,1,1,5,6,0,0,0,0,0,423.1363636363636,0.0,0.0,0.0,0.045454545454545456,0.17174416545315113,0.2017782994459998,0.1924827499753349,0.20651522436052744,0.06156409646626371,0.16945621158879934,0.2965639943267754,0.18961950054249269,0.1750685233570165,0.16993648393620836,0.0717493771317671,0.2755684970993909,0.0,0.1656651626860482,0.13104316833455928,0.14100543760932172,0.15727313086022787,0.18692196283258924,0.1740729712533637,0.0,0.1738315656994105,0.21607030033111635,0.18797926753331423,0.17471464209516097,0.06544206281227197,0.34391957607883283,0.18777029557695338,0.15594002213969632,0.18790966071188178,0.19590110223720802
7052578-CN,12,1,1,5,12,0,0,0,0,0,425.6666666666667,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.28376107419597096,0.1536048823326764,0.2134451584905426,0.0,0.10008933381429305,0.19393003710606824,0.15187494733315887,0.17901756485303574,0.2681430889449464,0.2171024282467243,0.18351357817402036,0.1557972125391343,0.2565158118543321,0.2616434453398083,0.1670551408564325,0.18273715346267688,0.0,0.15535604405790182,0.2550731365170788,0.15230546919819588,0.0,0.2692264820932517,0.0,0.27670033702098573,0.1853970800723412,0.15915017544632082,0.23216936919837608
7052682-CN,2,1,1,1,2,0,0,0,0,0,555.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.19614834984600815,0.40585308876053694,0.0,0.0,0.0,0.0,0.4797417286350454,0.18826474247807312,0.0,0.3201142844163347,0.0,0.18826474247807312,0.0,0.0,0.4492550933731142,0.0,0.0,0.0,0.0,0.0,0.4375687928460396,0.0,0.0,0.0,0.0,0.0
7052771-CN,33,2,2,6,20,0,0,0,0,0,310.06060606060606,0.0,0.0,0.030303030303030304,0.21212121212121213,0.26450426766711266,0.30461818349767106,0.2905849926037986,0.1554339707792347,0.12307239108348718,0.1508785076225951,0.0,0.1688312690916087,0.1425459892954398,0.05798418363184628,0.06834693631856205,0.24957851590421867,0.1641862494678892,0.09570812802539826,0.1660584912527161,0.18589460188858584,0.20467360825127656,0.152197411631101,0.16581822388767423,0.18483138440595775,0.059313228054722236,0.2491733470731815,0.24760214856841006,0.2664754981593893,0.1626690255049017,0.0,0.24944208968458378,0.22630775655419652,0.06076178566749848,0.07151396016948919
7052772-CN,56,3,3,3,8,0,0,0,0,0,505.0,0.0,0.0,0.08928571428571429,0.16071428571428573,0.20724721426846981,0.2389129522973043,0.23013345834856375,0.12066552293958074,0.07708331723573252,0.17462594652511418,0.24654811441202434,0.08504286573552224,0.15757170497743428,0.18415384492635023,0.1384532891298412,0.22742861460780756,0.1661441061231021,0.16271851525960654,0.14219761476620035,0.16999694773736695,0.1758049020704356,0.13822879020704296,0.14847728213493988,0.13411641749254927,0.19606691774765103,0.20329960562962138,0.20297917883681696,0.21083174948386865,0.17252360298046363,0.2726608962776968,0.17574060310302458,0.17568581470958355,0.19078096231632746,0.19347249619084353
7052856-CN,76,2,2,7,16,0,1,0,0,1,388.2894736842105,0.0,0.0,0.0,0.15789473684210525,0.21090944720381996,0.2477926949168557,0.23637734817048556,0.07768571502062889,0.09479995255632019,0.17796076948522943,0.25227526218157653,0.16459150451418983,0.1603502414765835,0.17120640975671075,0.11048383617169402,0.21549745245829305,0.17090144245420377,0.1517374358998422,0.17824677273258266,0.138622391468471,0.16951922343325554,0.21622284593182797,0.1661970211691041,0.14237154505853045,0.1945425238368979,0.20316334784337417,0.20529833038534498,0.21283335127201708,0.10077146918237913,0.2943992362271719,0.08939701794895281,0.15221301070883012,0.1870141172371316,0.1761211257489498
7052860-CN,54,2,2,7,21,0,0,0,0,0,430.7962962962963,0.0,0.0,0.0,0.14814814814814814,0.19819111699221725,0.20712454248938694,0.197582701584864,0.17364116635796814,0.09509876929597373,0.15927515445094326,0.23336504433367244,0.17422534155622765,0.1645502742906265,0.1717460655243747,0.16263172720043648,0.2161767169981036,0.13387285934298618,0.16478126425929027,0.16385160997298734,0.15157171685266843,0.18149168209475156,0.19439395327201803,0.16127707041769257,0.13349313886041364,0.15136303780656687,0.18670377010050587,0.1930193926052615,0.19932637059899097,0.14833516515653575,0.27139376050382125,0.2381608792922194,0.22375592349500018,0.17085735712985703,0.15427057012305437
7053116-CN,22,2,2,5,16,0,0,0,0,0,361.04545454545456,0.0,0.0,0.0,0.045454545454545456,0.16681964827846305,0.19599259663345078,0.1869635836875969,0.15849305416588502,0.17063284821565372,0.16823433088689652,0.22587317418823222,0.0,0.15894330814641283,0.10946908909737547,0.1988626696470954,0.19327334896234782,0.1931814967284687,0.17596218795986585,0.20424070433846445,0.14976972173078465,0.21752326628774818,0.14924600289816684,0.19327334896234782,0.12499126855805551,0.17257813607580322,0.17184585315016895,0.19966324041789996,0.16970495077087666,0.1658705014174705,0.23106257655431983,0.297344005813352,0.2926571555952565,0.11471295985096602,0.0
